fecha,anio,mes,provincia,empleo_registrado,sector,fuente
2024-01-01,2024,1,Capital Federal,100348,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Catamarca,1647,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Chaco,1462,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Chubut,4001,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Cordoba,24772,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Corrientes,3998,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Entre Rios,4735,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Formosa,907,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Jujuy,2094,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,La Pampa,1254,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,La Rioja,1221,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Mendoza,14469,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Misiones,5326,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Neuquen,9525,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Partidos de GBA,53085,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Resto de Buenos Aires,46291,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Rio Negro,10462,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Salta,6628,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,San Juan,3092,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,San Luis,2085,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Santa Cruz,5407,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Santa Fe,16153,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Santiago del Estero,2913,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Tierra del Fuego,3718,HyG,SIPA-AFIP/OEDE
2024-01-01,2024,1,Tucuman,5235,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Capital Federal,101229,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Catamarca,1607,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Chaco,1466,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Chubut,3973,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Cordoba,23243,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Corrientes,4061,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Entre Rios,4653,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Formosa,948,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Jujuy,2118,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,La Pampa,1288,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,La Rioja,1289,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Mendoza,14284,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Misiones,5473,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Neuquen,9127,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Partidos de GBA,53608,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Resto de Buenos Aires,40438,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Rio Negro,10260,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Salta,6562,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,San Juan,3066,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,San Luis,2050,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Santa Cruz,5328,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Santa Fe,16567,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Santiago del Estero,2896,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Tierra del Fuego,3814,HyG,SIPA-AFIP/OEDE
2023-10-01,2023,10,Tucuman,5250,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Capital Federal,99281,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Catamarca,1616,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Chaco,1407,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Chubut,3796,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Cordoba,22210,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Corrientes,3823,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Entre Rios,4513,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Formosa,963,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Jujuy,2125,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,La Pampa,1266,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,La Rioja,1328,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Mendoza,14477,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Misiones,5343,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Neuquen,9292,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Partidos de GBA,52864,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Resto de Buenos Aires,37089,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Rio Negro,10093,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Salta,6503,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,San Juan,2957,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,San Luis,1999,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Santa Cruz,4437,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Santa Fe,16279,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Santiago del Estero,3331,HyG,SIPA-AFIP/OEDE
